Epoch,TotalLoss,IntegralLoss,DensityLoss,Time
101,213.0552978515625,213.0552978515625,0.0,0.0033359845479329427
102,212.19029235839844,212.19029235839844,0.0,0.0027230421702067057
103,211.3549346923828,211.3549346923828,0.0,0.0025411486625671388
104,210.54698181152344,210.54698181152344,0.0,0.002537214756011963
105,209.76470947265625,209.76470947265625,0.0,0.003300940990447998
106,209.0140838623047,209.0140838623047,0.0,0.002595035235087077
107,208.28445434570312,208.28445434570312,0.0,0.0025984803835550946
108,207.57821655273438,207.57821655273438,0.0,0.003291646639506022
109,206.89447021484375,206.89447021484375,0.0,0.0025998393694559732
110,206.23187255859375,206.23187255859375,0.0,0.002491772174835205
111,205.58921813964844,205.58921813964844,0.0,0.0035352071126302084
112,204.96572875976562,204.96572875976562,0.0,0.0025467276573181152
113,204.36056518554688,204.36056518554688,0.0,0.0023331403732299804
114,203.77279663085938,203.77279663085938,0.0,0.002576545874277751
115,203.20130920410156,203.20130920410156,0.0,0.003348370393117269
116,202.64564514160156,202.64564514160156,0.0,0.0025406122207641602
117,202.1046142578125,202.1046142578125,0.0,0.002467854817708333
118,201.5780029296875,201.5780029296875,0.0,0.0032905896504720053
119,201.06373596191406,201.06373596191406,0.0,0.0024967114130655926
120,200.56353759765625,200.56353759765625,0.0,0.0025205334027608235
121,200.0748748779297,200.0748748779297,0.0,0.0034562428792317707
122,199.5978240966797,199.5978240966797,0.0,0.0025823553403218585
123,199.13021850585938,199.13021850585938,0.0,0.002415915330251058
124,198.67515563964844,198.67515563964844,0.0,0.0026001969973246256
125,198.22889709472656,198.22889709472656,0.0,0.0034780462582906088
126,197.7917022705078,197.7917022705078,0.0,0.002504074573516846
127,197.36349487304688,197.36349487304688,0.0,0.0024420619010925293
128,196.94406127929688,196.94406127929688,0.0,0.003561556339263916
129,196.53269958496094,196.53269958496094,0.0,0.002565252780914307
130,196.12869262695312,196.12869262695312,0.0,0.002302396297454834
131,195.7274169921875,195.7274169921875,0.0,0.003505114714304606
132,195.34188842773438,195.34188842773438,0.0,0.0025452772776285806
133,194.95863342285156,194.95863342285156,0.0,0.002486268679300944
134,194.58140563964844,194.58140563964844,0.0,0.002728617191314697
135,194.21023559570312,194.21023559570312,0.0,0.003221861521402995
136,193.84446716308594,193.84446716308594,0.0,0.002733433246612549
137,193.4837646484375,193.4837646484375,0.0,0.002420322100321452
138,193.12899780273438,193.12899780273438,0.0,0.003524168332417806
139,192.7789306640625,192.7789306640625,0.0,0.0026456713676452637
140,192.43333435058594,192.43333435058594,0.0,0.002634910742441813
141,192.0922088623047,192.0922088623047,0.0,0.0037289937337239582
142,191.7549285888672,191.7549285888672,0.0,0.0026949485143025714
143,191.4221649169922,191.4221649169922,0.0,0.002553252379099528
144,191.09323120117188,191.09323120117188,0.0,0.002630154291788737
145,190.76792907714844,190.76792907714844,0.0,0.004809292157491049
146,190.44622802734375,190.44622802734375,0.0,0.0029428760210673016
147,190.1281280517578,190.1281280517578,0.0,0.002712710698445638
148,189.813232421875,189.813232421875,0.0,0.0039154966672261555
149,189.5013427734375,189.5013427734375,0.0,0.00264210303624471
150,189.1924285888672,189.1924285888672,0.0,0.002773622671763102
151,188.8867645263672,188.8867645263672,0.0,0.0036724170049031576
152,188.58395385742188,188.58395385742188,0.0,0.002611998716990153
153,188.28350830078125,188.28350830078125,0.0,0.002707803249359131
154,187.9859619140625,187.9859619140625,0.0,0.0035757978757222494
155,187.6907501220703,187.6907501220703,0.0,0.002681299050649007
156,187.39817810058594,187.39817810058594,0.0,0.0025359710057576497
157,187.1080780029297,187.1080780029297,0.0,0.0024348020553588865
158,186.82040405273438,186.82040405273438,0.0,0.003408042589823405
159,186.53451538085938,186.53451538085938,0.0,0.0025247931480407715
160,186.25083923339844,186.25083923339844,0.0,0.002599799633026123
161,185.96963500976562,185.96963500976562,0.0,0.003687123457590739
162,185.69033813476562,185.69033813476562,0.0,0.0025050560633341473
163,185.412841796875,185.412841796875,0.0,0.002474816640218099
164,185.13755798339844,185.13755798339844,0.0,0.00359801451365153
165,184.8638153076172,184.8638153076172,0.0,0.0024797638257344564
166,184.59207153320312,184.59207153320312,0.0,0.0025565226872762046
167,184.32260131835938,184.32260131835938,0.0,0.0024556398391723635
168,184.05422973632812,184.05422973632812,0.0,0.0033322493235270183
169,183.78807067871094,183.78807067871094,0.0,0.002315111955006917
170,183.52346801757812,183.52346801757812,0.0,0.002728593349456787
171,183.2603302001953,183.2603302001953,0.0,0.0033541401227315266
172,183.00372314453125,183.00372314453125,0.0,0.0024672667185465496
173,182.73892211914062,182.73892211914062,0.0,0.002703440189361572
174,182.4805908203125,182.4805908203125,0.0,0.0033141692479451497
175,182.22378540039062,182.22378540039062,0.0,0.0025356531143188475
176,181.96853637695312,181.96853637695312,0.0,0.002592285474141439
177,181.7146759033203,181.7146759033203,0.0,0.0024083813031514486
178,181.46240234375,181.46240234375,0.0,0.003540178140004476
179,181.211669921875,181.211669921875,0.0,0.0024728775024414062
180,180.9622039794922,180.9622039794922,0.0,0.002396861712137858
181,180.71388244628906,180.71388244628906,0.0,0.003440368175506592
182,180.46693420410156,180.46693420410156,0.0,0.0026656150817871093
183,180.2216033935547,180.2216033935547,0.0,0.0022930185000101726
184,179.9773406982422,179.9773406982422,0.0,0.003460041681925456
185,179.73538208007812,179.73538208007812,0.0,0.0023315032323201496
186,179.4943084716797,179.4943084716797,0.0,0.0022164265314737956
187,179.2541046142578,179.2541046142578,0.0,0.0023667573928833007
188,179.0145721435547,179.0145721435547,0.0,0.0035041252772013347
189,178.7778778076172,178.7778778076172,0.0,0.002722020943959554
190,178.54127502441406,178.54127502441406,0.0,0.002454972267150879
191,178.3065948486328,178.3065948486328,0.0,0.003702815373738607
192,178.07138061523438,178.07138061523438,0.0,0.0026384870211283366
193,177.839599609375,177.839599609375,0.0,0.0025899608929951987
194,177.60890197753906,177.60890197753906,0.0,0.0038071393966674803
195,177.37747192382812,177.37747192382812,0.0,0.0025441686312357584
196,177.1482391357422,177.1482391357422,0.0,0.0027273416519165037
197,176.9199676513672,176.9199676513672,0.0,0.0026117602984110514
198,176.69300842285156,176.69300842285156,0.0,0.003435814380645752
199,176.46697998046875,176.46697998046875,0.0,0.0025354305903116862
200,176.24188232421875,176.24188232421875,0.0,0.002377915382385254
201,176.01817321777344,176.01817321777344,0.0,0.0034110029538472492
202,175.79530334472656,175.79530334472656,0.0,0.0024742484092712402
203,175.5735626220703,175.5735626220703,0.0,0.002496000130971273
204,175.35287475585938,175.35287475585938,0.0,0.0034214218457539877
205,175.13352966308594,175.13352966308594,0.0,0.0024161736170450845
206,174.91477966308594,174.91477966308594,0.0,0.002568666140238444
207,174.69723510742188,174.69723510742188,0.0,0.0035458008448282876
208,174.48065185546875,174.48065185546875,0.0,0.0026850422223409017
209,174.26553344726562,174.26553344726562,0.0,0.002436363697052002
210,174.05062866210938,174.05062866210938,0.0,0.0024771253267923993
211,173.83670043945312,173.83670043945312,0.0,0.0034918705622355144
212,173.6244354248047,173.6244354248047,0.0,0.0026259859402974445
213,173.41270446777344,173.41270446777344,0.0,0.002376965681711833
214,173.2018280029297,173.2018280029297,0.0,0.0034246206283569335
215,172.9922637939453,172.9922637939453,0.0,0.0025784850120544435
216,172.7833251953125,172.7833251953125,0.0,0.0023862838745117186
217,172.5756378173828,172.5756378173828,0.0,0.00368425448735555
218,172.36846923828125,172.36846923828125,0.0,0.0026737531026204426
219,172.1623992919922,172.1623992919922,0.0,0.0022190014521280923
220,171.9584197998047,171.9584197998047,0.0,0.0023807247479756674
221,171.7532958984375,171.7532958984375,0.0,0.003606665134429932
222,171.5504150390625,171.5504150390625,0.0,0.002422300974527995
223,171.34820556640625,171.34820556640625,0.0,0.0024753530820210774
224,171.14694213867188,171.14694213867188,0.0,0.003338897228240967
225,170.946533203125,170.946533203125,0.0,0.0024680376052856447
226,170.74673461914062,170.74673461914062,0.0,0.0025406281153361
227,170.5479736328125,170.5479736328125,0.0,0.0038169026374816895
228,170.3502960205078,170.3502960205078,0.0,0.002472662925720215
229,170.15286254882812,170.15286254882812,0.0,0.002513273557027181
230,169.95704650878906,169.95704650878906,0.0,0.0023708025614420573
231,169.7618408203125,169.7618408203125,0.0,0.0033177971839904786
232,169.5674285888672,169.5674285888672,0.0,0.0024537563323974608
233,169.37538146972656,169.37538146972656,0.0,0.0022643526395161946
234,169.18099975585938,169.18099975585938,0.0,0.003536828358968099
235,168.9894561767578,168.9894561767578,0.0,0.0025852322578430176
236,168.7979736328125,168.7979736328125,0.0,0.0026233434677124024
237,168.60757446289062,168.60757446289062,0.0,0.0034784317016601563
238,168.41786193847656,168.41786193847656,0.0,0.0026045958201090496
239,168.22935485839844,168.22935485839844,0.0,0.0027331233024597166
240,168.04208374023438,168.04208374023438,0.0,0.002653650442759196
241,167.8544464111328,167.8544464111328,0.0,0.0036390026410420737
242,167.66880798339844,167.66880798339844,0.0,0.002611986796061198
243,167.48416137695312,167.48416137695312,0.0,0.002631203333536784
244,167.29867553710938,167.29867553710938,0.0,0.00351258118947347
245,167.1160125732422,167.1160125732422,0.0,0.002450255552927653
246,166.93026733398438,166.93026733398438,0.0,0.0027148683865865072
247,166.74998474121094,166.74998474121094,0.0,0.003682065010070801
248,166.56932067871094,166.56932067871094,0.0,0.0026898662249247233
249,166.38824462890625,166.38824462890625,0.0,0.0026045878728230792
250,166.20826721191406,166.20826721191406,0.0,0.00410618782043457
251,166.02899169921875,166.02899169921875,0.0,0.002651051680246989
252,165.8501739501953,165.8501739501953,0.0,0.0026798009872436523
253,165.67286682128906,165.67286682128906,0.0,0.0034623940785725913
254,165.49554443359375,165.49554443359375,0.0,0.0026021401087443032
255,165.31912231445312,165.31912231445312,0.0,0.0025141557057698567
256,165.14353942871094,165.14353942871094,0.0,0.0023334701855977375
257,164.96893310546875,164.96893310546875,0.0,0.0035567482312520346
258,164.79478454589844,164.79478454589844,0.0,0.0025527079900105796
259,164.62086486816406,164.62086486816406,0.0,0.0025142669677734376
260,164.4482421875,164.4482421875,0.0,0.003410295645395915
261,164.27638244628906,164.27638244628906,0.0,0.0027975916862487795
262,164.1052703857422,164.1052703857422,0.0,0.0024866024653116864
263,163.9342041015625,163.9342041015625,0.0,0.003588227430979411
264,163.76463317871094,163.76463317871094,0.0,0.002477415402730306
265,163.59510803222656,163.59510803222656,0.0,0.002366793155670166
266,163.42681884765625,163.42681884765625,0.0,0.0025380849838256836
267,163.2594757080078,163.2594757080078,0.0,0.003391118844350179
268,163.09202575683594,163.09202575683594,0.0,0.0022460619608561196
269,162.92514038085938,162.92514038085938,0.0,0.0026829719543457033
270,162.75967407226562,162.75967407226562,0.0,0.0034392793973286946
271,162.5946044921875,162.5946044921875,0.0,0.002501773834228516
272,162.4300079345703,162.4300079345703,0.0,0.0023972233136494952
273,162.26620483398438,162.26620483398438,0.0,0.0038380146026611326
274,162.10369873046875,162.10369873046875,0.0,0.002695310115814209
275,161.94107055664062,161.94107055664062,0.0,0.002569691340128581
276,161.77943420410156,161.77943420410156,0.0,0.0026981234550476074
277,161.6175994873047,161.6175994873047,0.0,0.0036641955375671387
278,161.4582977294922,161.4582977294922,0.0,0.0027869264284769695
279,161.29803466796875,161.29803466796875,0.0,0.0026981910069783527
280,161.13949584960938,161.13949584960938,0.0,0.0035041213035583497
281,160.98165893554688,160.98165893554688,0.0,0.002548670768737793
282,160.82200622558594,160.82200622558594,0.0,0.002616576353708903
283,160.6656494140625,160.6656494140625,0.0,0.0036867817242940268
284,160.50973510742188,160.50973510742188,0.0,0.0026961207389831544
285,160.353515625,160.353515625,0.0,0.0026137749354044598
286,160.19827270507812,160.19827270507812,0.0,0.0025413155555725096
287,160.04403686523438,160.04403686523438,0.0,0.0035021026929219564
288,159.89028930664062,159.89028930664062,0.0,0.0028120001157124837
289,159.7367401123047,159.7367401123047,0.0,0.002843654155731201
290,159.58392333984375,159.58392333984375,0.0,0.0038732290267944336
291,159.4318389892578,159.4318389892578,0.0,0.0026111284891764323
292,159.2799072265625,159.2799072265625,0.0,0.0027572989463806154
293,159.13414001464844,159.13414001464844,0.0,0.003765392303466797
294,158.97872924804688,158.97872924804688,0.0,0.002716958522796631
295,158.8289031982422,158.8289031982422,0.0,0.002531929810841878
296,158.6793975830078,158.6793975830078,0.0,0.002686170736948649
297,158.53123474121094,158.53123474121094,0.0,0.0035810112953186036
298,158.38259887695312,158.38259887695312,0.0,0.002610166867574056
299,158.23532104492188,158.23532104492188,0.0,0.0026547869046529135
300,158.08843994140625,158.08843994140625,0.0,0.003684556484222412
301,157.94207763671875,157.94207763671875,0.0,0.002678950627644857
302,157.7969970703125,157.7969970703125,0.0,0.0026329398155212403
303,157.6512908935547,157.6512908935547,0.0,0.003430374463399251
304,157.50692749023438,157.50692749023438,0.0,0.002756329377492269
305,157.35972595214844,157.35972595214844,0.0,0.0026616533597310383
306,157.19070434570312,157.19070434570312,0.0,0.0037177085876464845
307,157.07620239257812,157.07620239257812,0.0,0.0025643428166707356
308,156.93531799316406,156.93531799316406,0.0,0.0024469772974650065
309,156.792236328125,156.792236328125,0.0,0.0026686668395996095
310,156.65103149414062,156.65103149414062,0.0,0.0034411748250325522
311,156.5103302001953,156.5103302001953,0.0,0.002683428923288981
312,156.3696746826172,156.3696746826172,0.0,0.002293225129445394
313,156.2306671142578,156.2306671142578,0.0,0.003686956564585368
314,156.09156799316406,156.09156799316406,0.0,0.002672247091929118
315,155.95362854003906,155.95362854003906,0.0,0.00248418649037679
316,155.81553649902344,155.81553649902344,0.0,0.00362473726272583
317,155.67837524414062,155.67837524414062,0.0,0.0025826295216878257
318,155.54159545898438,155.54159545898438,0.0,0.0024483084678649904
319,155.40603637695312,155.40603637695312,0.0,0.0027802228927612306
320,155.2708282470703,155.2708282470703,0.0,0.0035880287488301594
321,155.13597106933594,155.13597106933594,0.0,0.002478182315826416
322,155.0012969970703,155.0012969970703,0.0,0.002359771728515625
323,154.86729431152344,154.86729431152344,0.0,0.0036525686581929525
324,154.73486328125,154.73486328125,0.0,0.002433478832244873
325,154.60206604003906,154.60206604003906,0.0,0.002495114008585612
326,154.47012329101562,154.47012329101562,0.0,0.00345381498336792
327,154.33856201171875,154.33856201171875,0.0,0.002506446838378906
328,154.20697021484375,154.20697021484375,0.0,0.0027233362197875977
329,154.07769775390625,154.07769775390625,0.0,0.0028257369995117188
330,153.94586181640625,153.94586181640625,0.0,0.003735649585723877
331,153.8180389404297,153.8180389404297,0.0,0.0028034528096516926
332,153.689208984375,153.689208984375,0.0,0.002588220437367757
333,153.55226135253906,153.55226135253906,0.0,0.0034161011377970376
334,153.43307495117188,153.43307495117188,0.0,0.002739254633585612
335,153.3062744140625,153.3062744140625,0.0,0.002545805772145589
336,153.17950439453125,153.17950439453125,0.0,0.0038911183675130207
337,153.0536651611328,153.0536651611328,0.0,0.002650328477223714
338,152.92794799804688,152.92794799804688,0.0,0.0026948134104410808
339,152.80294799804688,152.80294799804688,0.0,0.0026257117589314777
340,152.67840576171875,152.67840576171875,0.0,0.003662065664927165
341,152.55471801757812,152.55471801757812,0.0,0.0025239030520121256
342,152.4308624267578,152.4308624267578,0.0,0.0026784181594848634
343,152.30813598632812,152.30813598632812,0.0,0.0033553441365559897
344,152.18519592285156,152.18519592285156,0.0,0.0026001930236816406
345,152.06373596191406,152.06373596191406,0.0,0.0024233500162760416
346,151.94149780273438,151.94149780273438,0.0,0.0034914414087931314
347,151.82113647460938,151.82113647460938,0.0,0.0026144186655680337
348,151.70108032226562,151.70108032226562,0.0,0.0024465163548787433
349,151.58042907714844,151.58042907714844,0.0,0.002457992235819499
350,151.46080017089844,151.46080017089844,0.0,0.0035033822059631348
351,151.34164428710938,151.34164428710938,0.0,0.002609841028849284
352,151.22329711914062,151.22329711914062,0.0,0.0023497700691223144
353,151.10499572753906,151.10499572753906,0.0,0.0036957462628682456
354,150.98753356933594,150.98753356933594,0.0,0.002534039815266927
355,150.870361328125,150.870361328125,0.0,0.002348077297210693
356,150.75363159179688,150.75363159179688,0.0,0.003488636016845703
357,150.6373748779297,150.6373748779297,0.0,0.002538696924845378
358,150.52169799804688,150.52169799804688,0.0,0.0023903409639994305
359,150.40634155273438,150.40634155273438,0.0,0.0035118420918782553
360,150.29153442382812,150.29153442382812,0.0,0.0024776180585225423
361,150.1772003173828,150.1772003173828,0.0,0.002216037114461263
362,150.06320190429688,150.06320190429688,0.0,0.0025696833928426106
363,149.9498291015625,149.9498291015625,0.0,0.0037335872650146483
364,149.8368377685547,149.8368377685547,0.0,0.002276762326558431
365,149.724365234375,149.724365234375,0.0,0.0027724782625834147
366,149.61227416992188,149.61227416992188,0.0,0.003422379493713379
367,149.50057983398438,149.50057983398438,0.0,0.0024773160616556804
368,149.38943481445312,149.38943481445312,0.0,0.002485175927480062
369,149.27880859375,149.27880859375,0.0,0.0034786144892374675
370,149.1686553955078,149.1686553955078,0.0,0.0024892608324686687
371,149.05860900878906,149.05860900878906,0.0,0.002475996812184652
372,148.9493408203125,148.9493408203125,0.0,0.0025432666142781576
373,148.84030151367188,148.84030151367188,0.0,0.0034938335418701174
374,148.73199462890625,148.73199462890625,0.0,0.0023136019706726076
375,148.62387084960938,148.62387084960938,0.0,0.0025399406750996906
376,148.5164031982422,148.5164031982422,0.0,0.0032720406850179034
377,148.4091796875,148.4091796875,0.0,0.002497291564941406
378,148.30262756347656,148.30262756347656,0.0,0.0025501569112141927
379,148.19630432128906,148.19630432128906,0.0,0.0036468982696533205
380,148.0901336669922,148.0901336669922,0.0,0.002466551462809245
381,147.98463439941406,147.98463439941406,0.0,0.0026917179425557454
382,147.87982177734375,147.87982177734375,0.0,0.002293888727823893
383,147.77618408203125,147.77618408203125,0.0,0.003512084484100342
384,147.67086791992188,147.67086791992188,0.0,0.002696828047434489
385,147.5677032470703,147.5677032470703,0.0,0.0025544563929239907
386,147.46426391601562,147.46426391601562,0.0,0.003382408618927002
387,147.36166381835938,147.36166381835938,0.0,0.0024933536847432454
388,147.25921630859375,147.25921630859375,0.0,0.002505767345428467
389,147.15711975097656,147.15711975097656,0.0,0.0039738893508911135
390,147.05557250976562,147.05557250976562,0.0,0.0026038606961568196
391,146.95452880859375,146.95452880859375,0.0,0.0027153730392456056
392,146.8536376953125,146.8536376953125,0.0,0.0025867621103922525
393,146.75331115722656,146.75331115722656,0.0,0.0035628755887349445
394,146.6532745361328,146.6532745361328,0.0,0.0024426857630411784
395,146.55380249023438,146.55380249023438,0.0,0.0024830857912699384
396,146.45469665527344,146.45469665527344,0.0,0.0036721110343933107
397,146.3559112548828,146.3559112548828,0.0,0.002313995361328125
398,146.2577667236328,146.2577667236328,0.0,0.0024900436401367188
399,146.15977478027344,146.15977478027344,0.0,0.0033380548159281415
400,146.0621337890625,146.0621337890625,0.0,0.0026401321093241373
401,145.96495056152344,145.96495056152344,0.0,0.002518963813781738
402,145.86830139160156,145.86830139160156,0.0,0.0034076968828837075
403,145.77206420898438,145.77206420898438,0.0,0.002724945545196533
404,145.67604064941406,145.67604064941406,0.0,0.0022614518801371258
405,145.58056640625,145.58056640625,0.0,0.0026094595591227214
406,145.4853973388672,145.4853973388672,0.0,0.003431999683380127
407,145.3906707763672,145.3906707763672,0.0,0.002667840321858724
408,145.29612731933594,145.29612731933594,0.0,0.002631851037343343
409,145.2022247314453,145.2022247314453,0.0,0.003267812728881836
410,145.1084747314453,145.1084747314453,0.0,0.002709182103474935
411,145.01539611816406,145.01539611816406,0.0,0.0024629831314086914
412,144.92247009277344,144.92247009277344,0.0,0.0036305705706278484
413,144.8297882080078,144.8297882080078,0.0,0.002550045649210612
414,144.7375946044922,144.7375946044922,0.0,0.0024526198705037434
415,144.64605712890625,144.64605712890625,0.0,0.0025556325912475587
416,144.55467224121094,144.55467224121094,0.0,0.0032777667045593263
417,144.46356201171875,144.46356201171875,0.0,0.0024228334426879884
418,144.37283325195312,144.37283325195312,0.0,0.0023985664049784344
419,144.28309631347656,144.28309631347656,0.0,0.003485111395517985
420,144.19342041015625,144.19342041015625,0.0,0.0022147218386332195
421,144.10333251953125,144.10333251953125,0.0,0.002242124080657959
422,144.0146026611328,144.0146026611328,0.0,0.0036901354789733885
423,143.92660522460938,143.92660522460938,0.0,0.002536431948343913
424,143.83755493164062,143.83755493164062,0.0,0.002644352118174235
425,143.74974060058594,143.74974060058594,0.0,0.0023622473080952963
426,143.6618194580078,143.6618194580078,0.0,0.00346751610438029
427,143.5749053955078,143.5749053955078,0.0,0.0024313131968180337
428,143.4878692626953,143.4878692626953,0.0,0.002471669514973958
429,143.40139770507812,143.40139770507812,0.0,0.0035864790280659992
430,143.3148956298828,143.3148956298828,0.0,0.002524073918660482
431,143.2290802001953,143.2290802001953,0.0,0.0026960213979085284
432,143.1442413330078,143.1442413330078,0.0,0.003594656785329183
433,143.05873107910156,143.05873107910156,0.0,0.0025244951248168945
434,142.97389221191406,142.97389221191406,0.0,0.0023232142130533854
435,142.8889617919922,142.8889617919922,0.0,0.002385556697845459
436,142.8053741455078,142.8053741455078,0.0,0.0037392735481262206
437,142.72158813476562,142.72158813476562,0.0,0.0025186816851298015
438,142.63821411132812,142.63821411132812,0.0,0.002461711565653483
439,142.5550994873047,142.5550994873047,0.0,0.0034743785858154298
440,142.47222900390625,142.47222900390625,0.0,0.002321743965148926
441,142.3899383544922,142.3899383544922,0.0,0.0024127642313639323
